PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,Dhi,Dni,Ghi,SnowWater,WindSpeed10m,Zenith,AlbedoDaily
2021-04-07T13:00:00Z,2021-04-07T12:00:00Z,PT60M,5.8,-101,71,665,280,0.0,1.6,72,0.09
2021-04-07T14:00:00Z,2021-04-07T13:00:00Z,PT60M,8.5,-113,84,812,462,0.0,2.0,62,0.09
2021-04-07T15:00:00Z,2021-04-07T14:00:00Z,PT60M,10.9,-127,92,885,619,0.0,2.0,53,0.09
2021-04-07T16:00:00Z,2021-04-07T15:00:00Z,PT60M,12.9,-144,100,919,733,0.0,1.9,46,0.09
2021-04-07T17:00:00Z,2021-04-07T16:00:00Z,PT60M,14.5,-165,106,932,797,0.0,2.1,42,0.09
2021-04-07T18:00:00Z,2021-04-07T17:00:00Z,PT60M,15.9,173,108,928,805,0.0,2.1,41,0.09
2021-04-07T19:00:00Z,2021-04-07T18:00:00Z,PT60M,16.8,151,103,919,758,0.0,1.9,45,0.09
2021-04-07T20:00:00Z,2021-04-07T19:00:00Z,PT60M,17.2,133,98,886,658,0.0,1.9,51,0.09
2021-04-07T21:00:00Z,2021-04-07T20:00:00Z,PT60M,17.1,118,180,544,465,0.0,2.2,59,0.09
2021-04-07T22:00:00Z,2021-04-07T21:00:00Z,PT60M,16.5,105,208,65,233,0.0,2.3,68,0.09
2021-04-07T23:00:00Z,2021-04-07T22:00:00Z,PT60M,14.8,93,103,41,111,0.0,2.1,78,0.09
2021-04-08T00:00:00Z,2021-04-07T23:00:00Z,PT60M,12.8,82,12,3,12,0.0,2.0,88,0.09
2021-04-08T01:00:00Z,2021-04-08T00:00:00Z,PT60M,11.7,71,0,0,0,0.0,1.9,98,0.09
2021-04-08T02:00:00Z,2021-04-08T01:00:00Z,PT60M,11.2,59,0,0,0,0.0,1.9,107,0.09
2021-04-08T03:00:00Z,2021-04-08T02:00:00Z,PT60M,10.7,45,0,0,0,0.0,1.9,115,0.09
2021-04-08T04:00:00Z,2021-04-08T03:00:00Z,PT60M,10.4,29,0,0,0,0.0,2.0,121,0.09
2021-04-08T05:00:00Z,2021-04-08T04:00:00Z,PT60M,10.0,12,0,0,0,0.0,1.9,125,0.09
2021-04-08T06:00:00Z,2021-04-08T05:00:00Z,PT60M,9.2,-6,0,0,0,0.0,2.0,126,0.09
2021-04-08T07:00:00Z,2021-04-08T06:00:00Z,PT60M,8.4,-24,0,0,0,0.0,2.2,123,0.09
2021-04-08T08:00:00Z,2021-04-08T07:00:00Z,PT60M,7.6,-40,0,0,0,0.0,2.1,118,0.09
2021-04-08T09:00:00Z,2021-04-08T08:00:00Z,PT60M,6.9,-54,0,0,0,0.0,2.1,110,0.09
2021-04-08T10:00:00Z,2021-04-08T09:00:00Z,PT60M,6.8,-67,0,0,0,0.0,2.3,101,0.09
2021-04-08T11:00:00Z,2021-04-08T10:00:00Z,PT60M,7.0,-78,3,0,3,0.0,2.0,92,0.09
2021-04-08T12:00:00Z,2021-04-08T11:00:00Z,PT60M,7.4,-89,71,0,71,0.0,1.9,82,0.09
2021-04-08T13:00:00Z,2021-04-08T12:00:00Z,PT60M,8.9,-100,172,70,196,0.0,2.5,72,0.09
2021-04-08T14:00:00Z,2021-04-08T13:00:00Z,PT60M,10.9,-113,141,590,422,0.0,3.2,62,0.09
2021-04-08T15:00:00Z,2021-04-08T14:00:00Z,PT60M,13.3,-127,148,719,580,0.0,3.6,53,0.09
2021-04-08T16:00:00Z,2021-04-08T15:00:00Z,PT60M,15.5,-144,145,800,700,0.0,4.1,46,0.09
2021-04-08T17:00:00Z,2021-04-08T16:00:00Z,PT60M,17.0,-165,146,831,766,0.0,4.4,42,0.09
2021-04-08T18:00:00Z,2021-04-08T17:00:00Z,PT60M,18.2,173,151,823,772,0.0,4.3,41,0.09
2021-04-08T19:00:00Z,2021-04-08T18:00:00Z,PT60M,19.3,151,138,827,731,0.0,4.1,44,0.09
2021-04-08T20:00:00Z,2021-04-08T19:00:00Z,PT60M,19.8,133,122,811,638,0.0,4.1,50,0.09
2021-04-08T21:00:00Z,2021-04-08T20:00:00Z,PT60M,19.9,117,103,767,502,0.0,4.0,59,0.09
2021-04-08T22:00:00Z,2021-04-08T21:00:00Z,PT60M,19.6,104,82,676,335,0.0,3.7,68,0.09
2021-04-08T23:00:00Z,2021-04-08T22:00:00Z,PT60M,18.3,93,55,482,159,0.0,3.3,78,0.09
2021-04-09T00:00:00Z,2021-04-08T23:00:00Z,PT60M,15.8,82,15,50,20,0.0,2.7,88,0.09
2021-04-09T01:00:00Z,2021-04-09T00:00:00Z,PT60M,13.7,70,0,0,0,0.0,2.5,98,0.09
2021-04-09T02:00:00Z,2021-04-09T01:00:00Z,PT60M,12.8,58,0,0,0,0.0,2.7,107,0.09
2021-04-09T03:00:00Z,2021-04-09T02:00:00Z,PT60M,12.4,45,0,0,0,0.0,3.1,115,0.09
2021-04-09T04:00:00Z,2021-04-09T03:00:00Z,PT60M,12.0,29,0,0,0,0.0,3.4,121,0.09
2021-04-09T05:00:00Z,2021-04-09T04:00:00Z,PT60M,11.3,12,0,0,0,0.0,3.2,125,0.09
2021-04-09T06:00:00Z,2021-04-09T05:00:00Z,PT60M,10.2,-6,0,0,0,0.0,2.7,125,0.09
2021-04-09T07:00:00Z,2021-04-09T06:00:00Z,PT60M,9.0,-24,0,0,0,0.0,2.5,123,0.09
2021-04-09T08:00:00Z,2021-04-09T07:00:00Z,PT60M,8.4,-40,0,0,0,0.0,2.7,117,0.09
2021-04-09T09:00:00Z,2021-04-09T08:00:00Z,PT60M,8.1,-54,0,0,0,0.0,3.0,110,0.09
2021-04-09T10:00:00Z,2021-04-09T09:00:00Z,PT60M,7.8,-66,0,0,0,0.0,3.2,101,0.09
2021-04-09T11:00:00Z,2021-04-09T10:00:00Z,PT60M,7.6,-78,4,18,5,0.0,3.1,91,0.09
2021-04-09T12:00:00Z,2021-04-09T11:00:00Z,PT60M,8.5,-89,44,375,106,0.0,3.0,81,0.09
2021-04-09T13:00:00Z,2021-04-09T12:00:00Z,PT60M,10.8,-100,79,617,279,0.0,3.5,71,0.09
2021-04-09T14:00:00Z,2021-04-09T13:00:00Z,PT60M,13.4,-113,105,729,452,0.0,4.1,62,0.09
2021-04-09T15:00:00Z,2021-04-09T14:00:00Z,PT60M,15.7,-127,127,781,599,0.0,4.5,53,0.09
2021-04-09T16:00:00Z,2021-04-09T15:00:00Z,PT60M,17.2,-144,143,808,707,0.0,4.6,46,0.09
2021-04-09T17:00:00Z,2021-04-09T16:00:00Z,PT60M,18.2,-165,162,802,765,0.0,4.7,41,0.09
2021-04-09T18:00:00Z,2021-04-09T17:00:00Z,PT60M,19.2,172,180,774,767,0.0,4.8,41,0.09
2021-04-09T19:00:00Z,2021-04-09T18:00:00Z,PT60M,19.6,151,209,686,705,0.0,4.9,44,0.09
2021-04-09T20:00:00Z,2021-04-09T19:00:00Z,PT60M,19.2,132,324,307,525,0.0,4.5,50,0.09
2021-04-09T21:00:00Z,2021-04-09T20:00:00Z,PT60M,18.7,117,299,69,337,0.0,4.1,58,0.09
2021-04-09T22:00:00Z,2021-04-09T21:00:00Z,PT60M,17.7,104,134,0,134,0.0,4.1,68,0.09
2021-04-09T23:00:00Z,2021-04-09T22:00:00Z,PT60M,15.7,92,60,0,60,0.0,3.9,78,0.09
2021-04-10T00:00:00Z,2021-04-09T23:00:00Z,PT60M,14.1,81,9,0,9,0.0,3.3,88,0.09
2021-04-10T01:00:00Z,2021-04-10T00:00:00Z,PT60M,13.5,70,0,0,0,0.0,3.2,98,0.09
2021-04-10T02:00:00Z,2021-04-10T01:00:00Z,PT60M,13.2,58,0,0,0,0.0,3.2,107,0.09
2021-04-10T03:00:00Z,2021-04-10T02:00:00Z,PT60M,12.6,44,0,0,0,0.0,3.1,115,0.09
2021-04-10T04:00:00Z,2021-04-10T03:00:00Z,PT60M,11.4,29,0,0,0,0.0,2.7,121,0.09
2021-04-10T05:00:00Z,2021-04-10T04:00:00Z,PT60M,10.4,12,0,0,0,0.0,2.4,124,0.09
2021-04-10T06:00:00Z,2021-04-10T05:00:00Z,PT60M,9.8,-6,0,0,0,0.0,2.3,125,0.09
2021-04-10T07:00:00Z,2021-04-10T06:00:00Z,PT60M,9.4,-24,0,0,0,0.0,2.5,122,0.09
2021-04-10T08:00:00Z,2021-04-10T07:00:00Z,PT60M,9.0,-40,0,0,0,0.0,2.6,117,0.09
2021-04-10T09:00:00Z,2021-04-10T08:00:00Z,PT60M,8.5,-54,0,0,0,0.0,2.5,110,0.09
2021-04-10T10:00:00Z,2021-04-10T09:00:00Z,PT60M,8.0,-66,0,0,0,0.0,2.3,101,0.09
2021-04-10T11:00:00Z,2021-04-10T10:00:00Z,PT60M,7.8,-78,5,2,5,0.0,2.3,91,0.09
2021-04-10T12:00:00Z,2021-04-10T11:00:00Z,PT60M,8.8,-89,65,124,88,0.0,2.8,81,0.09
2021-04-10T13:00:00Z,2021-04-10T12:00:00Z,PT60M,11.3,-100,119,391,250,0.0,3.5,71,0.09
2021-04-10T14:00:00Z,2021-04-10T13:00:00Z,PT60M,14.1,-112,153,567,427,0.0,4.0,61,0.09
2021-04-10T15:00:00Z,2021-04-10T14:00:00Z,PT60M,16.5,-127,167,682,584,0.0,4.3,52,0.09
2021-04-10T16:00:00Z,2021-04-10T15:00:00Z,PT60M,18.2,-144,143,808,711,0.0,4.4,45,0.09
2021-04-10T17:00:00Z,2021-04-10T16:00:00Z,PT60M,19.2,-165,146,830,773,0.0,4.5,41,0.09
2021-04-10T18:00:00Z,2021-04-10T17:00:00Z,PT60M,20.1,172,196,731,753,0.0,4.4,40,0.09
2021-04-10T19:00:00Z,2021-04-10T18:00:00Z,PT60M,20.7,150,265,548,665,0.0,4.5,44,0.09
2021-04-10T20:00:00Z,2021-04-10T19:00:00Z,PT60M,20.7,132,281,429,556,0.0,4.4,50,0.09
2021-04-10T21:00:00Z,2021-04-10T20:00:00Z,PT60M,19.6,117,265,268,406,0.0,3.2,58,0.09
2021-04-10T22:00:00Z,2021-04-10T21:00:00Z,PT60M,18.0,104,158,366,298,0.0,1.9,68,0.09
2021-04-10T23:00:00Z,2021-04-10T22:00:00Z,PT60M,16.9,92,107,84,127,0.0,1.7,78,0.09
2021-04-11T00:00:00Z,2021-04-10T23:00:00Z,PT60M,15.9,81,18,10,19,0.0,1.4,88,0.09
2021-04-11T01:00:00Z,2021-04-11T00:00:00Z,PT60M,14.8,70,0,0,0,0.0,0.8,98,0.09
2021-04-11T02:00:00Z,2021-04-11T01:00:00Z,PT60M,13.9,58,0,0,0,0.0,0.4,107,0.09
2021-04-11T03:00:00Z,2021-04-11T02:00:00Z,PT60M,13.0,44,0,0,0,0.0,0.6,115,0.09
2021-04-11T04:00:00Z,2021-04-11T03:00:00Z,PT60M,12.2,29,0,0,0,0.0,0.7,121,0.09
2021-04-11T05:00:00Z,2021-04-11T04:00:00Z,PT60M,11.7,12,0,0,0,0.0,0.8,124,0.09
2021-04-11T06:00:00Z,2021-04-11T05:00:00Z,PT60M,11.2,-6,0,0,0,0.0,1.0,124,0.09
2021-04-11T07:00:00Z,2021-04-11T06:00:00Z,PT60M,10.7,-24,0,0,0,0.0,1.5,122,0.09
2021-04-11T08:00:00Z,2021-04-11T07:00:00Z,PT60M,10.3,-40,0,0,0,0.0,1.9,117,0.09
2021-04-11T09:00:00Z,2021-04-11T08:00:00Z,PT60M,9.7,-54,0,0,0,0.0,2.1,109,0.09
2021-04-11T10:00:00Z,2021-04-11T09:00:00Z,PT60M,9.2,-66,0,0,0,0.0,2.4,100,0.09
2021-04-11T11:00:00Z,2021-04-11T10:00:00Z,PT60M,9.1,-77,5,0,5,0.0,2.6,91,0.09
2021-04-11T12:00:00Z,2021-04-11T11:00:00Z,PT60M,9.9,-88,66,146,94,0.0,3.1,81,0.09
2021-04-11T13:00:00Z,2021-04-11T12:00:00Z,PT60M,11.5,-100,117,425,261,0.0,3.7,71,0.09
2021-04-11T14:00:00Z,2021-04-11T13:00:00Z,PT60M,13.5,-112,151,585,437,0.0,4.1,61,0.09
2021-04-11T15:00:00Z,2021-04-11T14:00:00Z,PT60M,15.7,-127,156,717,597,0.0,3.9,52,0.09
2021-04-11T16:00:00Z,2021-04-11T15:00:00Z,PT60M,17.4,-144,154,792,714,0.0,3.8,45,0.09
2021-04-11T17:00:00Z,2021-04-11T16:00:00Z,PT60M,18.5,-165,178,774,766,0.0,4.3,41,0.09
2021-04-11T18:00:00Z,2021-04-11T17:00:00Z,PT60M,19.1,172,158,816,784,0.0,4.8,40,0.09
2021-04-11T19:00:00Z,2021-04-11T18:00:00Z,PT60M,19.6,150,143,822,743,0.0,5.0,43,0.09
2021-04-11T20:00:00Z,2021-04-11T19:00:00Z,PT60M,19.9,132,143,769,642,0.0,5.0,50,0.09
2021-04-11T21:00:00Z,2021-04-11T20:00:00Z,PT60M,19.9,116,162,603,485,0.0,5.0,58,0.09
2021-04-11T22:00:00Z,2021-04-11T21:00:00Z,PT60M,19.4,103,170,317,297,0.0,4.6,67,0.09
2021-04-11T23:00:00Z,2021-04-11T22:00:00Z,PT60M,18.0,92,110,56,125,0.0,4.0,77,0.09
2021-04-12T00:00:00Z,2021-04-11T23:00:00Z,PT60M,16.3,81,13,0,13,0.0,3.5,88,0.09
2021-04-12T01:00:00Z,2021-04-12T00:00:00Z,PT60M,15.0,69,0,0,0,0.0,3.7,97,0.09
2021-04-12T02:00:00Z,2021-04-12T01:00:00Z,PT60M,14.1,57,0,0,0,0.0,4.0,106,0.09
2021-04-12T03:00:00Z,2021-04-12T02:00:00Z,PT60M,13.0,44,0,0,0,0.0,3.7,114,0.09
2021-04-12T04:00:00Z,2021-04-12T03:00:00Z,PT60M,11.8,29,0,0,0,0.0,3.8,120,0.09
2021-04-12T05:00:00Z,2021-04-12T04:00:00Z,PT60M,10.8,12,0,0,0,0.0,4.1,124,0.09
2021-04-12T06:00:00Z,2021-04-12T05:00:00Z,PT60M,9.7,-6,0,0,0,0.0,4.4,124,0.09
2021-04-12T07:00:00Z,2021-04-12T06:00:00Z,PT60M,8.6,-24,0,0,0,0.0,4.5,121,0.09
2021-04-12T08:00:00Z,2021-04-12T07:00:00Z,PT60M,7.9,-39,0,0,0,0.0,4.5,116,0.09
2021-04-12T09:00:00Z,2021-04-12T08:00:00Z,PT60M,7.1,-53,0,0,0,0.0,4.5,109,0.09
2021-04-12T10:00:00Z,2021-04-12T09:00:00Z,PT60M,6.5,-66,0,0,0,0.0,4.6,100,0.09
2021-04-12T11:00:00Z,2021-04-12T10:00:00Z,PT60M,6.2,-77,7,27,9,0.0,4.8,90,0.09
2021-04-12T12:00:00Z,2021-04-12T11:00:00Z,PT60M,6.6,-88,42,492,129,0.0,5.1,80,0.09
2021-04-12T13:00:00Z,2021-04-12T12:00:00Z,PT60M,7.9,-100,76,666,303,0.0,5.5,70,0.09
2021-04-12T14:00:00Z,2021-04-12T13:00:00Z,PT60M,9.3,-112,132,670,453,0.0,5.9,61,0.09
2021-04-12T15:00:00Z,2021-04-12T14:00:00Z,PT60M,10.2,-126,297,8,301,0.0,6.1,52,0.09
2021-04-12T16:00:00Z,2021-04-12T15:00:00Z,PT60M,10.3,-144,232,0,232,0.0,5.8,45,0.09
2021-04-12T17:00:00Z,2021-04-12T16:00:00Z,PT60M,10.3,-165,268,0,268,0.0,5.4,40,0.09
2021-04-12T18:00:00Z,2021-04-12T17:00:00Z,PT60M,10.9,172,322,0,322,0.0,5.4,40,0.09
2021-04-12T19:00:00Z,2021-04-12T18:00:00Z,PT60M,11.7,150,279,0,279,0.0,5.1,43,0.09
2021-04-12T20:00:00Z,2021-04-12T19:00:00Z,PT60M,12.4,131,306,12,313,0.0,4.4,49,0.09
2021-04-12T21:00:00Z,2021-04-12T20:00:00Z,PT60M,12.6,116,293,128,357,0.0,3.8,58,0.09
2021-04-12T22:00:00Z,2021-04-12T21:00:00Z,PT60M,12.0,103,133,501,327,0.0,3.4,67,0.09
2021-04-12T23:00:00Z,2021-04-12T22:00:00Z,PT60M,11.4,91,61,513,175,0.0,3.2,77,0.09
2021-04-13T00:00:00Z,2021-04-12T23:00:00Z,PT60M,10.8,80,22,55,28,0.0,2.9,87,0.09
2021-04-13T01:00:00Z,2021-04-13T00:00:00Z,PT60M,10.2,69,0,0,0,0.0,2.3,97,0.09
2021-04-13T02:00:00Z,2021-04-13T01:00:00Z,PT60M,10.1,57,0,0,0,0.0,2.3,106,0.09
2021-04-13T03:00:00Z,2021-04-13T02:00:00Z,PT60M,10.1,44,0,0,0,0.0,2.8,114,0.09
2021-04-13T04:00:00Z,2021-04-13T03:00:00Z,PT60M,9.8,28,0,0,0,0.0,3.2,120,0.09
2021-04-13T05:00:00Z,2021-04-13T04:00:00Z,PT60M,9.4,11,0,0,0,0.0,3.5,123,0.09
2021-04-13T06:00:00Z,2021-04-13T05:00:00Z,PT60M,8.8,-6,0,0,0,0.0,3.9,124,0.09
2021-04-13T07:00:00Z,2021-04-13T06:00:00Z,PT60M,7.7,-24,0,0,0,0.0,3.5,121,0.09
2021-04-13T08:00:00Z,2021-04-13T07:00:00Z,PT60M,6.2,-39,0,0,0,0.0,2.7,116,0.09
2021-04-13T09:00:00Z,2021-04-13T08:00:00Z,PT60M,4.9,-53,0,0,0,0.0,2.1,108,0.09
2021-04-13T10:00:00Z,2021-04-13T09:00:00Z,PT60M,4.1,-66,0,0,0,0.0,2.1,100,0.09
2021-04-13T11:00:00Z,2021-04-13T10:00:00Z,PT60M,4.0,-77,8,0,8,0.0,2.3,90,0.09
2021-04-13T12:00:00Z,2021-04-13T11:00:00Z,PT60M,5.1,-88,77,0,77,0.0,2.5,80,0.09
2021-04-13T13:00:00Z,2021-04-13T12:00:00Z,PT60M,7.3,-99,182,0,182,0.0,3.0,70,0.09
2021-04-13T14:00:00Z,2021-04-13T13:00:00Z,PT60M,9.2,-112,304,17,313,0.0,3.3,60,0.09
2021-04-13T15:00:00Z,2021-04-13T14:00:00Z,PT60M,10.6,-126,285,378,526,0.0,3.5,51,0.09
2021-04-13T16:00:00Z,2021-04-13T15:00:00Z,PT60M,11.2,-144,141,818,729,0.0,3.8,44,0.09
2021-04-13T17:00:00Z,2021-04-13T16:00:00Z,PT60M,11.2,-165,171,790,777,0.0,4.0,40,0.09
2021-04-13T18:00:00Z,2021-04-13T17:00:00Z,PT60M,11.7,172,349,417,673,0.0,3.9,39,0.09
2021-04-13T19:00:00Z,2021-04-13T18:00:00Z,PT60M,12.3,150,379,281,586,0.0,3.7,43,0.09
2021-04-13T20:00:00Z,2021-04-13T19:00:00Z,PT60M,12.8,131,378,66,422,0.0,3.3,49,0.09
2021-04-13T21:00:00Z,2021-04-13T20:00:00Z,PT60M,12.9,116,247,0,247,0.0,2.9,57,0.09
2021-04-13T22:00:00Z,2021-04-13T21:00:00Z,PT60M,12.7,103,167,0,167,0.0,2.3,67,0.09
2021-04-13T23:00:00Z,2021-04-13T22:00:00Z,PT60M,11.9,91,80,0,80,0.0,1.7,77,0.09
2021-04-14T00:00:00Z,2021-04-13T23:00:00Z,PT60M,10.9,80,13,0,13,0.0,1.1,87,0.09
2021-04-14T01:00:00Z,2021-04-14T00:00:00Z,PT60M,10.2,69,0,0,0,0.0,1.2,97,0.09
2021-04-14T02:00:00Z,2021-04-14T01:00:00Z,PT60M,9.7,57,0,0,0,0.0,1.5,106,0.09
2021-04-14T03:00:00Z,2021-04-14T02:00:00Z,PT60M,9.2,43,0,0,0,0.0,1.7,114,0.09
2021-04-14T04:00:00Z,2021-04-14T03:00:00Z,PT60M,8.7,28,0,0,0,0.0,1.6,120,0.09
2021-04-14T05:00:00Z,2021-04-14T04:00:00Z,PT60M,8.3,11,0,0,0,0.0,1.6,123,0.09
2021-04-14T06:00:00Z,2021-04-14T05:00:00Z,PT60M,7.8,-6,0,0,0,0.0,1.4,123,0.09
2021-04-14T07:00:00Z,2021-04-14T06:00:00Z,PT60M,7.5,-24,0,0,0,0.0,1.0,121,0.09
2021-04-14T08:00:00Z,2021-04-14T07:00:00Z,PT60M,7.2,-39,0,0,0,0.0,0.6,115,0.09
2021-04-14T09:00:00Z,2021-04-14T08:00:00Z,PT60M,7.0,-53,0,0,0,0.0,0.3,108,0.09
2021-04-14T10:00:00Z,2021-04-14T09:00:00Z,PT60M,6.6,-66,0,0,0,0.0,0.1,99,0.09
2021-04-14T11:00:00Z,2021-04-14T10:00:00Z,PT60M,6.5,-77,7,0,7,0.0,0.5,90,0.09
2021-04-14T12:00:00Z,2021-04-14T11:00:00Z,PT60M,6.8,-88,83,90,104,0.0,0.9,80,0.09
2021-04-14T13:00:00Z,2021-04-14T12:00:00Z,PT60M,7.9,-99,106,536,297,0.0,1.2,70,0.09
2021-04-14T14:00:00Z,2021-04-14T13:00:00Z,PT60M,9.5,-112,155,621,462,0.0,1.4,60,0.09
2021-04-14T15:00:00Z,2021-04-14T14:00:00Z,PT60M,11.4,-126,222,574,587,0.0,1.4,51,0.09
2021-04-14T16:00:00Z,2021-04-14T15:00:00Z,PT60M,13.0,-144,249,607,682,0.0,1.5,44,0.09
2021-04-14T17:00:00Z,2021-04-14T16:00:00Z,PT60M,14.2,-165,397,314,638,0.0,1.4,39,0.09
2021-04-14T18:00:00Z,2021-04-14T17:00:00Z,PT60M,15.1,172,370,327,623,0.0,1.3,39,0.09
2021-04-14T19:00:00Z,2021-04-14T18:00:00Z,PT60M,15.4,149,386,290,604,0.0,1.5,42,0.09
2021-04-14T20:00:00Z,2021-04-14T19:00:00Z,PT60M,15.4,131,380,113,454,0.0,1.3,49,0.09
2021-04-14T21:00:00Z,2021-04-14T20:00:00Z,PT60M,15.4,115,259,358,449,0.0,0.5,57,0.09
2021-04-14T22:00:00Z,2021-04-14T21:00:00Z,PT60M,15.0,102,174,367,317,0.0,0.7,67,0.09
2021-04-14T23:00:00Z,2021-04-14T22:00:00Z,PT60M,13.9,91,93,267,164,0.0,1.9,77,0.09
2021-04-15T00:00:00Z,2021-04-14T23:00:00Z,PT60M,11.8,80,20,0,20,0.0,2.8,87,0.09
2021-04-15T01:00:00Z,2021-04-15T00:00:00Z,PT60M,9.9,69,0,0,0,0.0,3.1,97,0.09
2021-04-15T02:00:00Z,2021-04-15T01:00:00Z,PT60M,8.7,57,0,0,0,0.0,2.5,106,0.09
2021-04-15T03:00:00Z,2021-04-15T02:00:00Z,PT60M,7.9,43,0,0,0,0.0,2.0,113,0.09
2021-04-15T04:00:00Z,2021-04-15T03:00:00Z,PT60M,7.4,28,0,0,0,0.0,1.8,119,0.09
2021-04-15T05:00:00Z,2021-04-15T04:00:00Z,PT60M,7.1,11,0,0,0,0.0,1.7,123,0.09
2021-04-15T06:00:00Z,2021-04-15T05:00:00Z,PT60M,6.6,-6,0,0,0,0.0,1.5,123,0.09
2021-04-15T07:00:00Z,2021-04-15T06:00:00Z,PT60M,6.1,-24,0,0,0,0.0,1.1,120,0.09
2021-04-15T08:00:00Z,2021-04-15T07:00:00Z,PT60M,5.8,-39,0,0,0,0.0,0.8,115,0.09
2021-04-15T09:00:00Z,2021-04-15T08:00:00Z,PT60M,5.6,-53,0,0,0,0.0,0.7,108,0.09
2021-04-15T10:00:00Z,2021-04-15T09:00:00Z,PT60M,5.4,-65,0,0,0,0.0,0.7,99,0.09
2021-04-15T11:00:00Z,2021-04-15T10:00:00Z,PT60M,5.5,-77,7,0,7,0.0,0.9,90,0.09
2021-04-15T12:00:00Z,2021-04-15T11:00:00Z,PT60M,5.8,-88,44,0,44,0.0,1.4,79,0.09
2021-04-15T13:00:00Z,2021-04-15T12:00:00Z,PT60M,6.5,-99,111,0,111,0.0,1.8,69,0.09
2021-04-15T14:00:00Z,2021-04-15T13:00:00Z,PT60M,7.9,-111,163,0,163,0.0,2.2,60,0.09
2021-04-15T15:00:00Z,2021-04-15T14:00:00Z,PT60M,9.9,-126,237,0,237,0.0,2.7,51,0.09
2021-04-15T16:00:00Z,2021-04-15T15:00:00Z,PT60M,10.9,-144,236,0,236,0.0,3.6,44,0.09
2021-04-15T17:00:00Z,2021-04-15T16:00:00Z,PT60M,10.5,-165,280,0,280,0.0,3.8,39,0.09
2021-04-15T18:00:00Z,2021-04-15T17:00:00Z,PT60M,9.7,171,213,0,213,0.0,3.1,39,0.09
2021-04-15T19:00:00Z,2021-04-15T18:00:00Z,PT60M,9.4,149,248,0,248,0.0,2.1,42,0.09
2021-04-15T20:00:00Z,2021-04-15T19:00:00Z,PT60M,9.7,130,173,0,173,0.0,2.1,48,0.09
2021-04-15T21:00:00Z,2021-04-15T20:00:00Z,PT60M,9.7,115,109,0,109,0.0,3.2,57,0.09
2021-04-15T22:00:00Z,2021-04-15T21:00:00Z,PT60M,9.0,102,69,0,69,0.0,4.0,67,0.09
2021-04-15T23:00:00Z,2021-04-15T22:00:00Z,PT60M,7.4,91,64,0,64,0.0,4.4,77,0.09
2021-04-16T00:00:00Z,2021-04-15T23:00:00Z,PT60M,6.2,80,16,0,16,0.0,3.9,87,0.09
2021-04-16T01:00:00Z,2021-04-16T00:00:00Z,PT60M,6.1,68,0,0,0,0.0,3.5,96,0.09
2021-04-16T02:00:00Z,2021-04-16T01:00:00Z,PT60M,6.2,56,0,0,0,0.0,3.2,105,0.09
2021-04-16T03:00:00Z,2021-04-16T02:00:00Z,PT60M,6.5,43,0,0,0,0.0,3.0,113,0.09
2021-04-16T04:00:00Z,2021-04-16T03:00:00Z,PT60M,6.5,28,0,0,0,0.0,2.7,119,0.09
2021-04-16T05:00:00Z,2021-04-16T04:00:00Z,PT60M,6.4,11,0,0,0,0.0,2.8,122,0.09
2021-04-16T06:00:00Z,2021-04-16T05:00:00Z,PT60M,6.2,-6,0,0,0,0.0,3.2,123,0.09
2021-04-16T07:00:00Z,2021-04-16T06:00:00Z,PT60M,6.0,-23,0,0,0,0.0,2.9,120,0.09
2021-04-16T08:00:00Z,2021-04-16T07:00:00Z,PT60M,5.9,-39,0,0,0,0.0,3.2,115,0.09
2021-04-16T09:00:00Z,2021-04-16T08:00:00Z,PT60M,5.8,-53,0,0,0,0.0,4.0,107,0.09
2021-04-16T10:00:00Z,2021-04-16T09:00:00Z,PT60M,5.3,-65,0,0,0,0.0,4.4,99,0.09
2021-04-16T11:00:00Z,2021-04-16T10:00:00Z,PT60M,4.9,-77,7,0,7,0.0,4.3,89,0.09
2021-04-16T12:00:00Z,2021-04-16T11:00:00Z,PT60M,4.7,-87,70,0,70,0.0,3.8,79,0.09
2021-04-16T13:00:00Z,2021-04-16T12:00:00Z,PT60M,5.0,-99,117,0,117,0.0,3.3,69,0.09
2021-04-16T14:00:00Z,2021-04-16T13:00:00Z,PT60M,5.9,-111,205,0,205,0.0,3.4,59,0.09
2021-04-16T15:00:00Z,2021-04-16T14:00:00Z,PT60M,6.8,-126,351,0,351,0.0,3.3,50,0.09
2021-04-16T16:00:00Z,2021-04-16T15:00:00Z,PT60M,7.7,-143,289,0,289,0.0,3.4,43,0.09
2021-04-16T17:00:00Z,2021-04-16T16:00:00Z,PT60M,8.6,-165,467,0,467,0.0,3.5,39,0.09
2021-04-16T18:00:00Z,2021-04-16T17:00:00Z,PT60M,9.3,171,453,0,453,0.0,3.5,38,0.09
2021-04-16T19:00:00Z,2021-04-16T18:00:00Z,PT60M,9.8,149,375,0,375,0.0,3.6,42,0.09
2021-04-16T20:00:00Z,2021-04-16T19:00:00Z,PT60M,10.2,130,405,0,405,0.0,3.5,48,0.09
2021-04-16T21:00:00Z,2021-04-16T20:00:00Z,PT60M,10.6,115,332,67,369,0.0,3.4,57,0.09
2021-04-16T22:00:00Z,2021-04-16T21:00:00Z,PT60M,10.8,102,216,0,216,0.0,3.0,66,0.09
