air_temp,albedo,azimuth,dhi,dni,ghi,snow_depth,wind_speed_10m,zenith,period_end,period
17,0.17,45,0,0,0,0,1,98,2023-06-12T02:00:00Z,PT60M
16,0.17,32,0,0,0,0,1,105,2023-06-12T03:00:00Z,PT60M
15,0.17,19,0,0,0,0,1.1,109,2023-06-12T04:00:00Z,PT60M
14,0.17,4,0,0,0,0,1.2,111,2023-06-12T05:00:00Z,PT60M
13,0.16,-11,0,0,0,0,1.4,111,2023-06-12T06:00:00Z,PT60M
13,0.16,-25,0,0,0,0,1.6,108,2023-06-12T07:00:00Z,PT60M
12,0.16,-38,0,0,0,0,1.6,102,2023-06-12T08:00:00Z,PT60M
12,0.16,-50,0,0,0,0,1.6,95,2023-06-12T09:00:00Z,PT60M
12,0.16,-60,16,0,16,0,1.9,86,2023-06-12T10:00:00Z,PT60M
14,0.16,-71,59,0,59,0,2.1,77,2023-06-12T11:00:00Z,PT60M
15,0.16,-80,121,0,121,0,2,66,2023-06-12T12:00:00Z,PT60M
17,0.16,-91,261,7,266,0,2,56,2023-06-12T13:00:00Z,PT60M
19,0.16,-102,301,312,526,0,2.5,46,2023-06-12T14:00:00Z,PT60M
22,0.16,-117,264,542,704,0,2.8,36,2023-06-12T15:00:00Z,PT60M
23,0.16,-139,446,219,639,0,2.8,27,2023-06-12T16:00:00Z,PT60M
23,0.16,-170,450,262,691,0,2.9,23,2023-06-12T17:00:00Z,PT60M
24,0.16,155,431,285,693,0,3,24,2023-06-12T18:00:00Z,PT60M
26,0.16,129,427,4,430,0,3.2,31,2023-06-12T19:00:00Z,PT60M
26,0.16,110,273,479,634,0,3.4,40,2023-06-12T20:00:00Z,PT60M
26,0.16,97,146,674,580,0,3.5,50,2023-06-12T21:00:00Z,PT60M
25,0.16,86,145,513,402,0,3.3,61,2023-06-12T22:00:00Z,PT60M
24,0.16,76,148,105,188,0,3.2,71,2023-06-12T23:00:00Z,PT60M
23,0.16,66,49,1,50,0,3.3,81,2023-06-13T00:00:00Z,PT60M
21,0.16,56,5,0,5,0,3.4,90,2023-06-13T01:00:00Z,PT60M
20,0.16,45,0,0,0,0,3.6,98,2023-06-13T02:00:00Z,PT60M
19,0.16,32,0,0,0,0,3.6,105,2023-06-13T03:00:00Z,PT60M
19,0.16,19,0,0,0,0,3.5,109,2023-06-13T04:00:00Z,PT60M
18,0.16,4,0,0,0,0,3.4,111,2023-06-13T05:00:00Z,PT60M
17,0.16,-11,0,0,0,0,3.4,111,2023-06-13T06:00:00Z,PT60M
16,0.16,-25,0,0,0,0,3.6,107,2023-06-13T07:00:00Z,PT60M
16,0.16,-38,0,0,0,0,3.8,102,2023-06-13T08:00:00Z,PT60M
16,0.16,-50,0,0,0,0,3.8,95,2023-06-13T09:00:00Z,PT60M
16,0.16,-60,24,0,24,0,3.7,86,2023-06-13T10:00:00Z,PT60M
16,0.16,-70,56,0,56,0,3.6,77,2023-06-13T11:00:00Z,PT60M
17,0.16,-80,96,0,96,0,3.8,66,2023-06-13T12:00:00Z,PT60M
17,0.16,-91,86,0,86,0,3.9,56,2023-06-13T13:00:00Z,PT60M
17,0.16,-102,106,0,106,0,4.1,46,2023-06-13T14:00:00Z,PT60M
16,0.16,-117,77,0,77,0,4.3,36,2023-06-13T15:00:00Z,PT60M
15,0.16,-139,123,0,123,0,4,27,2023-06-13T16:00:00Z,PT60M
14,0.16,-170,333,0,333,0,3.6,23,2023-06-13T17:00:00Z,PT60M
15,0.16,155,464,113,566,0,3.6,24,2023-06-13T18:00:00Z,PT60M
16,0.16,129,401,253,622,0,3.9,31,2023-06-13T19:00:00Z,PT60M
16,0.16,110,341,0,341,0,3.6,40,2023-06-13T20:00:00Z,PT60M
17,0.16,97,219,0,219,0,3.1,50,2023-06-13T21:00:00Z,PT60M
18,0.16,86,151,0,151,0,2.5,60,2023-06-13T22:00:00Z,PT60M
18,0.16,76,104,0,104,0,1.9,71,2023-06-13T23:00:00Z,PT60M
18,0.16,66,39,0,39,0,1.9,81,2023-06-14T00:00:00Z,PT60M
17,0.16,56,5,0,5,0,2.1,90,2023-06-14T01:00:00Z,PT60M
16,0.16,45,0,0,0,0,1.7,98,2023-06-14T02:00:00Z,PT60M
16,0.16,32,0,0,0,0,1.4,105,2023-06-14T03:00:00Z,PT60M
16,0.16,19,0,0,0,0,1.1,109,2023-06-14T04:00:00Z,PT60M
16,0.16,4,0,0,0,0,0.8,111,2023-06-14T05:00:00Z,PT60M
16,0.17,-10,0,0,0,0,0.6,111,2023-06-14T06:00:00Z,PT60M
16,0.17,-25,0,0,0,0,0.5,107,2023-06-14T07:00:00Z,PT60M
15,0.17,-38,0,0,0,0,0.6,102,2023-06-14T08:00:00Z,PT60M
15,0.17,-50,0,0,0,0,0.8,95,2023-06-14T09:00:00Z,PT60M
15,0.17,-60,22,0,22,0,0.6,86,2023-06-14T10:00:00Z,PT60M
15,0.17,-70,48,0,48,0,0.7,77,2023-06-14T11:00:00Z,PT60M
16,0.17,-80,172,185,250,0,0.8,66,2023-06-14T12:00:00Z,PT60M
16,0.17,-91,184,0,184,0,0.4,56,2023-06-14T13:00:00Z,PT60M
17,0.17,-102,302,297,515,0,0.1,46,2023-06-14T14:00:00Z,PT60M
17,0.17,-117,336,382,645,0,0.4,36,2023-06-14T15:00:00Z,PT60M
18,0.17,-139,328,465,741,0,0.4,27,2023-06-14T16:00:00Z,PT60M
20,0.17,-170,440,265,684,0,0.4,23,2023-06-14T17:00:00Z,PT60M
21,0.17,156,234,672,847,0,0.6,24,2023-06-14T18:00:00Z,PT60M
22,0.17,129,296,516,740,0,0.7,31,2023-06-14T19:00:00Z,PT60M
22,0.17,110,273,480,644,0,1,40,2023-06-14T20:00:00Z,PT60M
22,0.17,97,340,117,416,0,0.9,50,2023-06-14T21:00:00Z,PT60M
21,0.17,86,209,295,357,0,0.7,60,2023-06-14T22:00:00Z,PT60M
19,0.17,76,120,0,120,0,1,71,2023-06-14T23:00:00Z,PT60M
18,0.17,66,31,0,31,0,1.4,81,2023-06-15T00:00:00Z,PT60M
17,0.17,56,3,0,3,0,1.4,90,2023-06-15T01:00:00Z,PT60M
15,0.17,45,0,0,0,0,0.7,98,2023-06-15T02:00:00Z,PT60M
15,0.17,32,0,0,0,0,0.7,104,2023-06-15T03:00:00Z,PT60M
15,0.17,19,0,0,0,0,1.3,109,2023-06-15T04:00:00Z,PT60M
14,0.17,4,0,0,0,0,1.4,111,2023-06-15T05:00:00Z,PT60M
14,0.16,-10,0,0,0,0,1.2,111,2023-06-15T06:00:00Z,PT60M
13,0.16,-25,0,0,0,0,1.4,107,2023-06-15T07:00:00Z,PT60M
13,0.16,-38,0,0,0,0,1.5,102,2023-06-15T08:00:00Z,PT60M
13,0.16,-49,0,0,0,0,1.3,95,2023-06-15T09:00:00Z,PT60M
13,0.16,-60,16,0,16,0,1.2,86,2023-06-15T10:00:00Z,PT60M
14,0.16,-70,61,0,61,0,0.9,77,2023-06-15T11:00:00Z,PT60M
15,0.16,-80,128,0,128,0,0.8,66,2023-06-15T12:00:00Z,PT60M
16,0.16,-90,243,10,249,0,1.3,56,2023-06-15T13:00:00Z,PT60M
17,0.16,-102,331,10,337,0,1.7,46,2023-06-15T14:00:00Z,PT60M
18,0.16,-117,435,7,440,0,2,36,2023-06-15T15:00:00Z,PT60M
19,0.16,-139,452,64,509,0,2.4,27,2023-06-15T16:00:00Z,PT60M
19,0.16,-170,314,16,329,0,2.6,23,2023-06-15T17:00:00Z,PT60M
19,0.16,156,483,5,487,0,2.8,24,2023-06-15T18:00:00Z,PT60M
19,0.16,129,333,113,428,0,2.8,30,2023-06-15T19:00:00Z,PT60M
19,0.16,110,389,127,488,0,2.5,40,2023-06-15T20:00:00Z,PT60M
18,0.16,97,305,166,415,0,2.4,50,2023-06-15T21:00:00Z,PT60M
17,0.16,86,247,103,296,0,2.2,60,2023-06-15T22:00:00Z,PT60M
16,0.16,76,111,391,231,0,1.8,71,2023-06-15T23:00:00Z,PT60M
16,0.16,66,50,226,96,0,1.5,81,2023-06-16T00:00:00Z,PT60M
16,0.16,56,6,0,6,0,1.5,90,2023-06-16T01:00:00Z,PT60M
15,0.16,45,0,0,0,0,1.4,98,2023-06-16T02:00:00Z,PT60M
15,0.16,32,0,0,0,0,1.4,104,2023-06-16T03:00:00Z,PT60M
15,0.16,19,0,0,0,0,1.7,109,2023-06-16T04:00:00Z,PT60M
15,0.16,4,0,0,0,0,2,111,2023-06-16T05:00:00Z,PT60M
14,0.17,-10,0,0,0,0,2,111,2023-06-16T06:00:00Z,PT60M
14,0.17,-24,0,0,0,0,1.8,107,2023-06-16T07:00:00Z,PT60M
14,0.17,-38,0,0,0,0,1.5,102,2023-06-16T08:00:00Z,PT60M
14,0.17,-49,0,0,0,0,0.9,95,2023-06-16T09:00:00Z,PT60M
14,0.17,-60,17,0,17,0,0.5,86,2023-06-16T10:00:00Z,PT60M
14,0.17,-70,66,0,66,0,0.5,77,2023-06-16T11:00:00Z,PT60M
15,0.17,-80,115,0,115,0,0.4,66,2023-06-16T12:00:00Z,PT60M
15,0.17,-90,149,0,149,0,0.6,56,2023-06-16T13:00:00Z,PT60M
16,0.17,-102,226,0,226,0,0.9,46,2023-06-16T14:00:00Z,PT60M
16,0.17,-117,336,0,336,0,0.9,36,2023-06-16T15:00:00Z,PT60M
16,0.17,-138,358,0,358,0,0.9,27,2023-06-16T16:00:00Z,PT60M
17,0.17,-169,465,0,465,0,1.1,23,2023-06-16T17:00:00Z,PT60M
18,0.17,156,509,44,549,0,0.9,24,2023-06-16T18:00:00Z,PT60M
19,0.17,129,396,47,436,0,0.7,30,2023-06-16T19:00:00Z,PT60M
20,0.17,110,321,20,338,0,0.6,40,2023-06-16T20:00:00Z,PT60M
19,0.17,97,115,0,115,0,0.8,50,2023-06-16T21:00:00Z,PT60M
18,0.17,86,77,0,77,0,0.9,60,2023-06-16T22:00:00Z,PT60M
18,0.17,76,22,0,22,0,0.8,71,2023-06-16T23:00:00Z,PT60M
17,0.17,66,20,0,20,0,1.1,81,2023-06-17T00:00:00Z,PT60M
16,0.17,56,2,0,2,0,1.3,90,2023-06-17T01:00:00Z,PT60M
15,0.17,45,0,0,0,0,1.1,98,2023-06-17T02:00:00Z,PT60M
15,0.17,32,0,0,0,0,1.1,104,2023-06-17T03:00:00Z,PT60M
15,0.17,19,0,0,0,0,1.4,109,2023-06-17T04:00:00Z,PT60M
14,0.17,4,0,0,0,0,1.7,111,2023-06-17T05:00:00Z,PT60M
14,0.17,-10,0,0,0,0,1.9,110,2023-06-17T06:00:00Z,PT60M
14,0.17,-24,0,0,0,0,1.9,107,2023-06-17T07:00:00Z,PT60M
14,0.17,-38,0,0,0,0,1.9,102,2023-06-17T08:00:00Z,PT60M
14,0.17,-49,0,0,0,0,1.8,95,2023-06-17T09:00:00Z,PT60M
14,0.17,-60,14,0,14,0,1.6,86,2023-06-17T10:00:00Z,PT60M
14,0.17,-70,36,0,36,0,1.4,77,2023-06-17T11:00:00Z,PT60M
15,0.17,-80,48,0,48,0,1.6,66,2023-06-17T12:00:00Z,PT60M
15,0.17,-90,67,0,67,0,2.1,56,2023-06-17T13:00:00Z,PT60M
15,0.17,-102,117,0,117,0,2.3,46,2023-06-17T14:00:00Z,PT60M
15,0.17,-117,150,0,150,0,2.3,36,2023-06-17T15:00:00Z,PT60M
15,0.17,-138,146,0,146,0,2.4,27,2023-06-17T16:00:00Z,PT60M
16,0.17,-169,271,0,271,0,2.8,23,2023-06-17T17:00:00Z,PT60M
16,0.17,156,256,0,256,0,3.4,24,2023-06-17T18:00:00Z,PT60M
16,0.17,129,206,0,206,0,3.5,30,2023-06-17T19:00:00Z,PT60M
16,0.17,110,234,0,234,0,3.7,39,2023-06-17T20:00:00Z,PT60M
15,0.17,97,172,0,172,0,3.7,50,2023-06-17T21:00:00Z,PT60M
15,0.17,86,108,0,108,0,3.2,60,2023-06-17T22:00:00Z,PT60M
15,0.17,76,52,0,52,0,3.2,71,2023-06-17T23:00:00Z,PT60M
14,0.17,66,30,0,30,0,3.4,80,2023-06-18T00:00:00Z,PT60M
13,0.17,56,4,0,4,0,3.3,90,2023-06-18T01:00:00Z,PT60M
13,0.17,45,0,0,0,0,3.1,98,2023-06-18T02:00:00Z,PT60M
12,0.17,32,0,0,0,0,3.2,104,2023-06-18T03:00:00Z,PT60M
12,0.17,19,0,0,0,0,3.3,109,2023-06-18T04:00:00Z,PT60M
12,0.17,4,0,0,0,0,3.4,111,2023-06-18T05:00:00Z,PT60M
11,0.17,-10,0,0,0,0,3.6,110,2023-06-18T06:00:00Z,PT60M
11,0.17,-24,0,0,0,0,3.6,107,2023-06-18T07:00:00Z,PT60M
11,0.17,-37,0,0,0,0,3.6,102,2023-06-18T08:00:00Z,PT60M
11,0.17,-49,0,0,0,0,3.6,95,2023-06-18T09:00:00Z,PT60M
11,0.17,-60,14,0,14,0,3.6,86,2023-06-18T10:00:00Z,PT60M
11,0.17,-70,38,0,38,0,3.6,77,2023-06-18T11:00:00Z,PT60M
11,0.17,-80,114,0,114,0,3.7,66,2023-06-18T12:00:00Z,PT60M
11,0.17,-90,180,0,180,0,3.8,56,2023-06-18T13:00:00Z,PT60M
11,0.17,-102,253,0,253,0,4.3,46,2023-06-18T14:00:00Z,PT60M
12,0.17,-117,285,0,285,0,4.4,36,2023-06-18T15:00:00Z,PT60M
12,0.17,-138,220,0,220,0,4.4,27,2023-06-18T16:00:00Z,PT60M
13,0.17,-169,374,0,374,0,4.6,23,2023-06-18T17:00:00Z,PT60M
13,0.17,156,402,0,402,0,4.6,24,2023-06-18T18:00:00Z,PT60M
14,0.17,129,268,0,268,0,4.2,30,2023-06-18T19:00:00Z,PT60M
14,0.17,110,319,0,319,0,3.6,39,2023-06-18T20:00:00Z,PT60M
14,0.17,97,231,0,231,0,3.1,50,2023-06-18T21:00:00Z,PT60M
14,0.17,86,147,0,147,0,2.8,60,2023-06-18T22:00:00Z,PT60M
14,0.17,76,103,0,103,0,2.6,70,2023-06-18T23:00:00Z,PT60M
13,0.17,66,45,0,45,0,2.5,80,2023-06-19T00:00:00Z,PT60M
13,0.17,56,7,0,7,0,2.2,90,2023-06-19T01:00:00Z,PT60M
12,0.17,45,0,0,0,0,2,98,2023-06-19T02:00:00Z,PT60M
12,0.17,32,0,0,0,0,1.8,104,2023-06-19T03:00:00Z,PT60M
11,0.17,19,0,0,0,0,1.8,109,2023-06-19T04:00:00Z,PT60M
11,0.17,5,0,0,0,0,1.9,111,2023-06-19T05:00:00Z,PT60M
10,0.17,-10,0,0,0,0,1.9,110,2023-06-19T06:00:00Z,PT60M
10,0.17,-24,0,0,0,0,1.8,107,2023-06-19T07:00:00Z,PT60M
10,0.17,-37,0,0,0,0,1.5,102,2023-06-19T08:00:00Z,PT60M
10,0.17,-49,0,0,0,0,1.1,95,2023-06-19T09:00:00Z,PT60M
10,0.17,-60,24,26,27,0,1,86,2023-06-19T10:00:00Z,PT60M
10,0.17,-70,99,0,99,0,1,77,2023-06-19T11:00:00Z,PT60M
11,0.17,-80,195,0,195,0,1.2,66,2023-06-19T12:00:00Z,PT60M
11,0.17,-90,292,5,294,0,1.4,56,2023-06-19T13:00:00Z,PT60M
12,0.17,-102,381,0,381,0,1.4,46,2023-06-19T14:00:00Z,PT60M
14,0.17,-117,457,34,485,0,1.2,36,2023-06-19T15:00:00Z,PT60M
15,0.17,-138,447,215,640,0,1,27,2023-06-19T16:00:00Z,PT60M
16,0.17,-169,404,359,735,0,0.7,23,2023-06-19T17:00:00Z,PT60M
17,0.17,156,471,6,477,0,0.4,24,2023-06-19T18:00:00Z,PT60M
18,0.17,129,411,0,411,0,0.7,30,2023-06-19T19:00:00Z,PT60M
19,0.17,110,325,374,608,0,1.1,39,2023-06-19T20:00:00Z,PT60M
18,0.17,97,329,147,430,0,1.3,50,2023-06-19T21:00:00Z,PT60M
18,0.17,86,249,24,260,0,1.7,60,2023-06-19T22:00:00Z,PT60M
17,0.17,76,145,219,220,0,2.1,70,2023-06-19T23:00:00Z,PT60M
16,0.17,66,70,10,72,0,2.2,80,2023-06-20T00:00:00Z,PT60M
15,0.17,56,9,9,9,0,2,90,2023-06-20T01:00:00Z,PT60M
14,0.17,45,0,0,0,0,1.7,98,2023-06-20T02:00:00Z,PT60M
13,0.17,33,0,0,0,0,1.6,104,2023-06-20T03:00:00Z,PT60M
12,0.17,19,0,0,0,0,1.3,109,2023-06-20T04:00:00Z,PT60M
12,0.17,5,0,0,0,0,0.7,111,2023-06-20T05:00:00Z,PT60M
11,0.17,-10,0,0,0,0,1,110,2023-06-20T06:00:00Z,PT60M
10,0.17,-24,0,0,0,0,1.1,107,2023-06-20T07:00:00Z,PT60M
10,0.17,-37,0,0,0,0,1,102,2023-06-20T08:00:00Z,PT60M
9,0.17,-49,0,0,0,0,1,95,2023-06-20T09:00:00Z,PT60M
9,0.17,-60,27,14,29,0,1.1,86,2023-06-20T10:00:00Z,PT60M
10,0.17,-70,96,83,118,0,1,77,2023-06-20T11:00:00Z,PT60M
13,0.17,-80,135,383,297,0,0.7,66,2023-06-20T12:00:00Z,PT60M
15,0.17,-90,177,515,455,0,1,56,2023-06-20T13:00:00Z,PT60M
17,0.17,-102,381,94,446,0,1.4,46,2023-06-20T14:00:00Z,PT60M
19,0.17,-117,436,0,436,0,1.4,36,2023-06-20T15:00:00Z,PT60M
20,0.17,-138,378,0,378,0,1.3,27,2023-06-20T16:00:00Z,PT60M
21,0.17,-169,321,494,779,0,1.4,23,2023-06-20T17:00:00Z,PT60M
22,0.17,156,139,840,908,0,1.6,24,2023-06-20T18:00:00Z,PT60M
22,0.17,129,131,837,853,0,1.9,30,2023-06-20T19:00:00Z,PT60M
22,0.17,110,253,450,611,0,2.1,39,2023-06-20T20:00:00Z,PT60M
22,0.17,97,279,6,283,0,2.1,50,2023-06-20T21:00:00Z,PT60M
22,0.17,86,169,468,393,0,2,60,2023-06-20T22:00:00Z,PT60M
21,0.17,76,68,632,282,0,1.9,70,2023-06-20T23:00:00Z,PT60M
20,0.17,66,49,343,113,0,2,80,2023-06-21T00:00:00Z,PT60M
18,0.17,56,7,52,12,0,2.2,89,2023-06-21T01:00:00Z,PT60M
16,0.17,45,0,0,0,0,2.5,98,2023-06-21T02:00:00Z,PT60M
15,0.17,33,0,0,0,0,2.7,104,2023-06-21T03:00:00Z,PT60M
14,0.17,19,0,0,0,0,2.8,109,2023-06-21T04:00:00Z,PT60M
13,0.17,5,0,0,0,0,2.7,111,2023-06-21T05:00:00Z,PT60M
12,0.17,-10,0,0,0,0,2.5,110,2023-06-21T06:00:00Z,PT60M
11,0.17,-24,0,0,0,0,2.3,107,2023-06-21T07:00:00Z,PT60M
10,0.17,-37,0,0,0,0,2.2,102,2023-06-21T08:00:00Z,PT60M
10,0.17,-49,0,0,0,0,2.2,95,2023-06-21T09:00:00Z,PT60M
10,0.17,-60,19,202,41,0,2.1,86,2023-06-21T10:00:00Z,PT60M
12,0.17,-70,48,563,181,0,1.8,77,2023-06-21T11:00:00Z,PT60M
14,0.17,-80,65,723,355,0,1.3,67,2023-06-21T12:00:00Z,PT60M
17,0.17,-90,77,813,531,0,1.3,56,2023-06-21T13:00:00Z,PT60M
19,0.17,-102,84,867,690,0,1.3,46,2023-06-21T14:00:00Z,PT60M
21,0.17,-117,155,772,779,0,1.4,36,2023-06-21T15:00:00Z,PT60M
22,0.17,-138,225,680,828,0,1.6,27,2023-06-21T16:00:00Z,PT60M
23,0.17,-169,301,560,818,0,1.8,23,2023-06-21T17:00:00Z,PT60M
24,0.17,156,178,781,892,0,1.8,24,2023-06-21T18:00:00Z,PT60M
24,0.17,129,163,785,842,0,1.8,30,2023-06-21T19:00:00Z,PT60M
25,0.17,110,197,667,712,0,1.6,39,2023-06-21T20:00:00Z,PT60M
25,0.17,97,118,767,614,0,1.5,49,2023-06-21T21:00:00Z,PT60M
24,0.17,86,84,753,462,0,1,60,2023-06-21T22:00:00Z,PT60M
24,0.17,76,66,649,286,0,0.8,70,2023-06-21T23:00:00Z,PT60M
22,0.17,66,43,439,121,0,1.4,80,2023-06-22T00:00:00Z,PT60M
20,0.17,56,8,54,12,0,2.2,89,2023-06-22T01:00:00Z,PT60M
18,0.17,45,0,0,0,0,2.8,98,2023-06-22T02:00:00Z,PT60M
16,0.17,33,0,0,0,0,3.1,104,2023-06-22T03:00:00Z,PT60M
15,0.17,19,0,0,0,0,3.2,109,2023-06-22T04:00:00Z,PT60M
14,0.17,5,0,0,0,0,3.1,111,2023-06-22T05:00:00Z,PT60M
13,0.17,-10,0,0,0,0,2.9,110,2023-06-22T06:00:00Z,PT60M
13,0.17,-24,0,0,0,0,2.8,107,2023-06-22T07:00:00Z,PT60M
12,0.17,-37,0,0,0,0,2.6,102,2023-06-22T08:00:00Z,PT60M
11,0.17,-49,0,0,0,0,2.4,95,2023-06-22T09:00:00Z,PT60M
11,0.17,-60,20,173,39,0,2.4,86,2023-06-22T10:00:00Z,PT60M
13,0.17,-70,55,525,179,0,2,77,2023-06-22T11:00:00Z,PT60M
16,0.17,-80,75,695,353,0,1.3,67,2023-06-22T12:00:00Z,PT60M
18,0.17,-90,86,795,530,0,1,56,2023-06-22T13:00:00Z,PT60M
20,0.17,-102,95,853,691,0,0.8,46,2023-06-22T14:00:00Z,PT60M
22,0.17,-116,98,892,822,0,0.5,36,2023-06-22T15:00:00Z,PT60M
24,0.17,-138,88,931,915,0,0.4,27,2023-06-22T16:00:00Z,PT60M
25,0.17,-169,87,942,957,0,0.5,23,2023-06-22T17:00:00Z,PT60M
26,0.17,156,86,939,946,0,0.7,24,2023-06-22T18:00:00Z,PT60M
26,0.17,129,82,930,886,0,0.7,30,2023-06-22T19:00:00Z,PT60M
27,0.17,111,78,906,779,0,0.8,39,2023-06-22T20:00:00Z,PT60M
27,0.17,97,72,867,636,0,0.7,49,2023-06-22T21:00:00Z,PT60M
26,0.17,86,65,808,470,0,0.8,60,2023-06-22T22:00:00Z,PT60M
26,0.17,76,54,710,295,0,1,70,2023-06-22T23:00:00Z,PT60M
25,0.17,66,35,524,128,0,1.1,80,2023-06-23T00:00:00Z,PT60M
23,0.17,56,7,78,14,0,1.2,89,2023-06-23T01:00:00Z,PT60M
21,0.17,45,0,0,0,0,1,98,2023-06-23T02:00:00Z,PT60M
18,0.17,33,0,0,0,0,1.1,104,2023-06-23T03:00:00Z,PT60M
17,0.17,19,0,0,0,0,1.6,109,2023-06-23T04:00:00Z,PT60M
16,0.17,5,0,0,0,0,2.2,111,2023-06-23T05:00:00Z,PT60M
14,0.17,-10,0,0,0,0,2.5,110,2023-06-23T06:00:00Z,PT60M
14,0.17,-24,0,0,0,0,2.6,107,2023-06-23T07:00:00Z,PT60M
13,0.17,-37,0,0,0,0,2.5,102,2023-06-23T08:00:00Z,PT60M
12,0.17,-49,0,0,0,0,2.4,95,2023-06-23T09:00:00Z,PT60M
12,0.17,-60,22,157,38,0,2.3,86,2023-06-23T10:00:00Z,PT60M
14,0.17,-70,45,589,184,0,1.9,77,2023-06-23T11:00:00Z,PT60M
17,0.17,-80,61,745,358,0,1.5,67,2023-06-23T12:00:00Z,PT60M
19,0.17,-90,71,831,534,0,1.1,56,2023-06-23T13:00:00Z,PT60M
22,0.17,-102,78,881,693,0,0.9,46,2023-06-23T14:00:00Z,PT60M
24,0.17,-116,85,906,820,0,0.8,36,2023-06-23T15:00:00Z,PT60M
25,0.17,-138,89,920,906,0,1.1,27,2023-06-23T16:00:00Z,PT60M
26,0.17,-169,91,924,943,0,1.3,23,2023-06-23T17:00:00Z,PT60M
27,0.17,156,102,897,923,0,1.5,24,2023-06-23T18:00:00Z,PT60M
28,0.17,129,91,893,864,0,1.6,30,2023-06-23T19:00:00Z,PT60M
28,0.17,111,130,773,729,0,1.7,39,2023-06-23T20:00:00Z,PT60M
28,0.17,97,83,813,612,0,1.7,49,2023-06-23T21:00:00Z,PT60M
28,0.17,86,73,748,448,0,1.7,60,2023-06-23T22:00:00Z,PT60M
27,0.17,76,75,540,265,0,1.6,70,2023-06-23T23:00:00Z,PT60M
25,0.17,66,71,56,84,0,1.2,80,2023-06-24T00:00:00Z,PT60M
23,0.17,56,9,0,9,0,1,89,2023-06-24T01:00:00Z,PT60M
22,0.17,45,0,0,0,0,0.7,98,2023-06-24T02:00:00Z,PT60M
21,0.17,33,0,0,0,0,0.8,104,2023-06-24T03:00:00Z,PT60M
20,0.17,19,0,0,0,0,1.4,109,2023-06-24T04:00:00Z,PT60M
19,0.17,5,0,0,0,0,2.1,111,2023-06-24T05:00:00Z,PT60M
18,0.16,-10,0,0,0,0,2.6,110,2023-06-24T06:00:00Z,PT60M
18,0.16,-24,0,0,0,0,2.8,107,2023-06-24T07:00:00Z,PT60M
18,0.16,-37,0,0,0,0,2.7,102,2023-06-24T08:00:00Z,PT60M
18,0.16,-49,0,0,0,0,2.7,95,2023-06-24T09:00:00Z,PT60M
18,0.16,-60,18,0,18,0,2.4,86,2023-06-24T10:00:00Z,PT60M
19,0.16,-70,52,0,52,0,2.2,77,2023-06-24T11:00:00Z,PT60M
20,0.16,-80,76,0,76,0,2,67,2023-06-24T12:00:00Z,PT60M
21,0.16,-90,168,0,168,0,1.9,56,2023-06-24T13:00:00Z,PT60M
21,0.16,-102,190,0,190,0,1.7,46,2023-06-24T14:00:00Z,PT60M
22,0.16,-116,346,0,346,0,1.3,36,2023-06-24T15:00:00Z,PT60M
22,0.16,-137,454,4,458,0,0.9,27,2023-06-24T16:00:00Z,PT60M
22,0.16,-168,318,0,318,0,0.9,23,2023-06-24T17:00:00Z,PT60M
23,0.16,156,493,50,539,0,1.1,24,2023-06-24T18:00:00Z,PT60M
22,0.16,129,315,2,317,0,1.4,30,2023-06-24T19:00:00Z,PT60M
22,0.16,111,125,0,125,0,1.7,39,2023-06-24T20:00:00Z,PT60M
21,0.16,97,60,0,60,0,1.8,49,2023-06-24T21:00:00Z,PT60M
21,0.16,86,43,0,43,0,1.5,60,2023-06-24T22:00:00Z,PT60M
21,0.16,76,19,0,19,0,1.6,70,2023-06-24T23:00:00Z,PT60M
21,0.16,66,17,0,17,0,1.9,80,2023-06-25T00:00:00Z,PT60M
20,0.16,56,5,0,5,0,1.5,89,2023-06-25T01:00:00Z,PT60M
20,0.16,45,0,0,0,0,1,97,2023-06-25T02:00:00Z,PT60M
19,0.16,33,0,0,0,0,0.6,104,2023-06-25T03:00:00Z,PT60M
19,0.16,19,0,0,0,0,0.7,109,2023-06-25T04:00:00Z,PT60M
19,0.16,5,0,0,0,0,1.1,111,2023-06-25T05:00:00Z,PT60M
19,0.18,-10,0,0,0,0,1.5,110,2023-06-25T06:00:00Z,PT60M
19,0.18,-24,0,0,0,0,1.6,107,2023-06-25T07:00:00Z,PT60M
19,0.18,-37,0,0,0,0,1.7,102,2023-06-25T08:00:00Z,PT60M
19,0.18,-49,0,0,0,0,1.9,95,2023-06-25T09:00:00Z,PT60M
19,0.18,-60,17,0,17,0,2,86,2023-06-25T10:00:00Z,PT60M
19,0.18,-70,71,0,71,0,2,77,2023-06-25T11:00:00Z,PT60M
19,0.18,-80,165,0,165,0,1.9,67,2023-06-25T12:00:00Z,PT60M
19,0.18,-90,224,0,224,0,1.9,56,2023-06-25T13:00:00Z,PT60M
20,0.18,-102,333,0,333,0,2.1,46,2023-06-25T14:00:00Z,PT60M
21,0.18,-116,458,4,462,0,2.1,36,2023-06-25T15:00:00Z,PT60M
22,0.18,-137,521,64,577,0,2,27,2023-06-25T16:00:00Z,PT60M
23,0.18,-168,552,44,592,0,2.1,23,2023-06-25T17:00:00Z,PT60M
24,0.18,157,520,103,614,0,2,24,2023-06-25T18:00:00Z,PT60M
